Male - Raw Open,-67.5,-,Dong gyu Chae,2002,,KOR,141,66.64,-190,-190,-190,90,-95,-95,190,200,205,0,0.00,70.11
Male - Raw Open,-82.5,1.,CHUL KI KIM,1992,EZ Powerlifting,KOR,220,80.00,242.5,255,262.5,155,-167.5,167.5,285,295,306,736,507.51,114.35
Male - Raw Open,-82.5,2.,DongHyeon Kim,1998,Team Atlas,KOR,232,81.32,230,-242.5,245,130,137.5,-142.5,275,290,300,682.5,466.14,92.92
Male - Raw Open,-82.5,3.,Kim jinsol,1998,,KOR,227,82.40,235,-245,245,165,-172.5,172.5,240,-250,-250,657.5,445.69,115.64
Male - Raw Open,-82.5,4.,Ki Hyun Yoon,1999,Team Atlas,KOR,253,81.42,245,-255,-262.5,-130,132.5,-137.5,-247.5,255,265,642.5,438.51,89.48
Male - Raw Open,-82.5,5.,JAEYOUNG KIM,1991,,KOR,218,82.00,230,240,-250,120,130,140,237.5,247.5,260,640,435.03,94.14
Male - Raw Open,-82.5,6.,Yeong Ho Jeon,2003,Team Atlas,KOR,231,82.38,220,235,242.5,152.5,155,160,230,-242.5,-242.5,632.5,428.80,107.28
Male - Raw Open,-82.5,7.,Jihwan Wang,2000,Unlimited Strength,KOR,238,82.10,232.5,242.5,250,127.5,-132.5,-132.5,232.5,245,-258.5,622.5,422.84,85.67
Male - Raw Open,-82.5,-,Kim tae wook,2002,,KOR,255,81.72,-250,-255,-255,135,140,145,260,270,277.5,0,0.00,97.70
Male - Raw Teen 2,-75,1.,Youngjoon Yoo,2006,,KOR,219,73.30,-190,-202.5,205,135,140,-145,220,235,-250,580,422.33,101.39
Male - Raw Teen 2,-90,1.,Ryan Shin,2006,DR.STRENGTH,KOR,217,87.60,260,273.5,280,-135,137.5,-140,225,-237.5,242.5,660,432.72,89.03
