Male - Raw Open,-67.5,7.,Austin Harris,2007,,MA,311,61.80,77.5,-87.5,87.5,60,65,70,102.5,122.5,137.5,295,243.12,58.14
Male - Raw Open,-67.5,-,Tyler North,2000,Team Cambridge Strength,MA,315,66.20,152.5,162.5,170,95,100,-105,-192.5,-205,-205,0,0.00,78.32
Male - Raw Open,-82.5,1.,James Thorne,1993,,MA,241,81.05,225,237.5,-245,152.5,162.5,167.5,272.5,287.5,-302.5,692.5,473.89,113.43
Male - Raw Open,-82.5,2.,Alexander Manning,2001,Blueprint Strength,MA,312,80.55,207.5,217.5,230,147.5,155,160,257.5,272.5,287.5,677.5,465.29,108.77
Male - Raw Open,-82.5,3.,Brian Elderd,2002,Boston Barbell,MA,229,79.40,240,252.5,-257.5,147.5,152.5,-157.5,265,-282.5,-282.5,670,464.06,104.62
Male - Raw Open,-82.5,4.,Thomas Zuccarello,2003,Northeastern Powerlifting,MA,310,80.65,205,217.5,227.5,145,155,160,215,227.5,235,622.5,427.21,108.67
Male - Raw Open,-82.5,5.,Eric Trueswell,2001,,MA,317,81.65,180,-187.5,190,145,-152.5,-157.5,207.5,217.5,222.5,557.5,379.88,97.74
Male - Raw Open,-82.5,6.,Alexander Lee,1994,,MA,324,82.40,162.5,172.5,182.5,100,107.5,112.5,200,210,220,515,349.10,75.42
Male - Raw Open,-82.5,7.,Daniel Boush,2005,,MA,313,82.50,177.5,187.5,-195,110,120,-125,177.5,,,485,328.54,80.39
Male - Raw Open,-82.5,-,Robert Moore,2001,Boston Barbell,MA,252,82.10,235,247.5,-255,140,147.5,152.5,-227.5,-227.5,,0,0.00,102.46
Male - Raw Teen 1,-110,1.,paulo damasceno figueiredo,2008,Rx Powerlifting Club,MA,247,102.65,180,190,200,142.5,150,-160,225,235,240,590,359.14,90.38
Male - Raw Teen 2,-90,1.,Jordan Johnson,2007,,MA,157,86.45,110,112.5,-130,67.5,80,-85,140,155,165,357.5,236.03,52.17
Male - Raw Teen 2,-67.5,1.,Cardin Do,2006,,MA,245,65.00,205,217.5,-227.5,112.5,117.5,122.5,230,-245,-245,570,451.73,97.41
Male - Raw Teen 2,-67.5,2.,William Naff,2006,,MA,320,66.40,-145,145,155,90,95,-97.5,187.5,195,205,455,354.92,74.22
Male - Raw Teen 2,-67.5,3.,Austin Harris,2007,,MA,311,61.80,77.5,-87.5,87.5,60,65,70,102.5,122.5,137.5,295,243.12,58.14
Male - Raw Teen 3,-100,1.,Keelan Donovan,2004,Northeastern Powerlifting,MA,239,98.55,227.5,235,-242.5,135,142.5,-147.5,230,240,245,622.5,385.62,87.24
Male - Raw Teen 3,-67.5,1.,emmett letourneau,2005,,MA,327,66.20,145,-155,-155,95,-100,-100,165,-170,-170,405,316.62,74.40
Male - Raw Teen 3,-82.5,1.,Daniel Boush,2005,,MA,313,82.50,177.5,187.5,-195,110,120,-125,177.5,,,485,328.54,80.39
